"(Intercept)","feedbackpositive","feedbacknegative","input_noise_magnitude2","ExternalLC","CESDR","block","avg_dist_trialwise","feedbackpositive:CESDR","feedbacknegative:CESDR","input_noise_magnitude2:block","feedbackpositive:block","feedbacknegative:block","input_noise_magnitude2:CESDR","input_noise_magnitude2:ExternalLC"
2.07221553755162,0.0793821956549004,-0.081391948475874,-0.369257933735066,0.0853790577132381,0.0101313265113402,0.00940540520449509,-0.00908472020810396,9.33220238002156e-06,0.00252135420315439,-0.0225001509717151,-0.00900989434368561,0.000622008542699702,-0.022171931558571,0.171557460959877
2.1695107619264,0.0783268027990874,-0.0707515152740221,-0.260916628846616,0.0743443374068247,0.00481323270066156,0.00986771898247226,-0.00881386741522479,0.000224146971638669,0.00129151381478182,-0.0174450643806298,-0.00974865266670638,-0.00167143570059594,-0.0100295157820931,0.058630586795555
2.31900671032104,0.118220051738239,-0.10453266149962,-0.436982233564567,0.00619365302691732,0.00676783435612915,0.00902163563705065,-0.00912810017989217,-0.000492473190462635,0.00245729894523906,-0.0195855393230608,-0.0146158970584655,0.00497541840226827,-0.0151483650507779,0.154237219379064
2.17438465169261,0.0971527073330959,-0.0802079131079006,-0.319993556729095,0.0796249373438412,0.00568538292586651,0.0128567517412752,-0.00922871659395816,-0.00131782018741995,0.00101983844023014,-0.0199402379807274,-0.0109009966715251,0.0022814459457009,-0.0126608181477506,0.0891699142297108
2.28027819198547,0.107047436553466,-0.0852951147507753,-0.349650821879459,0.0265809830695922,0.0057483616805242,0.0111604512780977,-0.00922846043556937,0.000319196393418193,0.00251224575099047,-0.0176380195175498,-0.0176256777537619,-0.000652259122899764,-0.013841759401883,0.106325614053037
2.29263704204118,0.0857226283982893,-0.0970786323556475,-0.516049203826504,0.0257387527033042,0.00610795009490662,0.00874128024027424,-0.00878046029637497,0.000244131288494823,0.00178753319851679,-0.0211263883292149,-0.00931830777946632,0.00586835657020446,-0.0117656962414239,0.180844827875532
2.32218750019434,0.0905067282214143,-0.0937747300386495,-0.58763334860981,0.0047459055027933,0.0083717690902656,0.0117278282181725,-0.00906560796660672,-0.000376047618173008,0.00235014495409539,-0.0207942005672241,-0.0101504789086812,0.00334738932642135,-0.00917314304192684,0.185864715787671
2.38039994736116,0.101850984355889,-0.0942489664431826,-0.546629100342014,-0.018133325177737,0.00600700979606466,0.0109924604590133,-0.00859673698454892,-0.000465800678314315,0.00211324601022635,-0.0183873990853002,-0.0138284066808744,0.00191675139312817,-0.0112911932082017,0.192144509129608
2.20486757548062,0.0890924032627918,-0.0920585035593824,-0.334516101444745,0.0204157391169257,0.010946234024559,0.00784434451830619,-0.00881798159794684,-0.000890203582357647,0.00189680987208922,-0.0201100114233551,-0.00962480368366519,0.00473559022614058,-0.0227131132523091,0.172697214422872
1.99583319467097,0.0878981604554829,-0.101489655337118,-0.115744760778078,0.126786323462446,0.0112846265155493,0.00676389613235045,-0.00900862862968861,-1.4217447661912e-05,0.00298600100973034,-0.0155467720446374,-0.0118883267060796,0.0014705110458205,-0.0143990258032494,0.0149899859865393
2.36006182978319,0.0593904633611961,-0.123115288001076,-0.523019092228818,-0.0303758861934621,0.00975367363034186,0.00758873760434338,-0.00888799284559671,0.000798097279095751,0.00271966669046118,-0.0189297427209057,-0.0100290003562031,0.0072051634613035,-0.0177241170565992,0.228380336495511
2.09938602841,0.109242011194679,-0.0789770608026856,-0.189015446526729,0.0937957275103955,0.00740166189047219,0.00945225159131398,-0.00920471432260401,-0.00149220070534491,0.002208705808607,-0.0177716867553487,-0.0112228676917405,-0.000323832714386626,-0.0206430662206167,0.0742293858013017
2.1666262213554,0.0760127368639078,-0.116647797578332,-0.57497974602301,0.0822754406092861,0.0074962870716296,0.00470766161214647,-0.00882250619324061,0.000539253966263586,0.00236027529932773,-0.0128028522910122,-0.00997561526384346,0.00677939257252511,-0.0181714613431008,0.208309490225199
2.2370581132114,0.0889496307856948,-0.0956909671061557,-0.441251707959608,0.0345337652275262,0.00667474354674389,0.0119096311336534,-0.00908826783016154,-0.000504881102360702,0.00261923088438692,-0.0197427560261549,-0.0110510000258107,-0.000288753843613083,-0.0164427875396884,0.16225257577046
2.04415073644333,0.123658359248901,-0.0714855608700428,-0.229038503520524,0.0814610101786211,0.0124424181615945,0.0100128293844072,-0.00912300765008101,-0.00187131826544265,0.00117976098766459,-0.0204952484644659,-0.0127818007518448,0.00307411183861823,-0.0201500970585462,0.0960697869414898
2.26733367345462,0.0985887108056164,-0.0786146756036816,-0.388073293572951,0.041119086174106,0.00249958915601313,0.0124534730308742,-0.00918087588832221,8.35975543722907e-05,0.00270353086227508,-0.0221716588704961,-0.0122451853114088,-9.20870250609881e-05,-0.012755930347853,0.143615814582264
2.15700062254817,0.123514276002129,-0.0796025304087278,-0.298187119323724,0.087075098519032,0.00521369332415115,0.0139616405851242,-0.00907122117880977,-0.000287492208031106,0.00192994016991734,-0.0217646296121933,-0.0167833127554885,-0.000259133803897748,-0.0179081636622551,0.109010013523424
2.20773032707344,0.0762441180140561,-0.100162005999841,-0.362849847770498,0.0549567474409185,0.00325827732187719,0.0140357395924292,-0.00867496626862685,0.000486041013247795,0.00261978861771406,-0.0230903059951165,-0.0116133839857907,0.00161532571912079,-0.00916484406477597,0.105938772001384
2.1204193901834,0.0874674575679628,-0.0790604408277903,-0.336209667985237,0.0835195800123571,0.00602259154809469,0.0100643676408009,-0.00843771538358749,-0.00072767273451459,0.00185984309952359,-0.0190809253247003,-0.011074437865683,-4.6910956773393e-05,-0.0219004218324535,0.178180988559572
2.38954412626371,0.0859586492993093,-0.0723964067660705,-0.453575131492299,0.0164417947257007,0.00374343716900035,0.0103665498392052,-0.00912223111813062,0.000514706532316409,0.00195628894191722,-0.0181234875659653,-0.0107852109330625,0.000270204063603238,-0.015147890728282,0.15173358473468
2.20464552477171,0.091739280137729,-0.0986320174961339,-0.282089125225924,0.0542069105778048,0.00897828009002294,0.0108269350022508,-0.00860988944474807,-0.000299362141948483,0.00217106286446864,-0.0223323434822475,-0.0123319284173519,0.00299892931552626,-0.0141163096057563,0.0637887525490055
2.29402737153926,0.0916803873729427,-0.0818706305251537,-0.331409897761613,-0.0196728057723974,0.0111955861781563,0.0112272999058326,-0.0089643034830977,-0.000341692616791223,0.00141704645533122,-0.0194514693435881,-0.0120614944847724,0.00181172998897262,-0.0237881075130172,0.14860378383133
2.08789359415613,0.0715332147127054,-0.0934854413017994,-0.294274592887945,0.0789179202514774,0.00872966168502571,0.0104576438690833,-0.00895161174299841,0.000898116534960634,0.00283703336000758,-0.0196791352761525,-0.0117732832479075,0.00105071511986376,-0.0178593461665677,0.132106009720293
2.24240374205371,0.102130685738321,-0.0596352686037118,-0.476591122227695,0.0484909796539282,0.00402445966560128,0.0113450496259349,-0.00907361040671584,0.000124805004680847,0.00226485857845163,-0.0165288777813676,-0.0157513034949878,-0.00391420964487086,-0.018777207664317,0.21456232378158
2.03126208976924,0.0967028164666658,-0.0809619045973224,-0.387656260621068,0.127284416493182,0.00939493581473672,0.00781070855937147,-0.0090495441370853,-0.000476816749945425,0.00149116203212369,-0.0142284660354532,-0.0129421751091374,0.000928938972624073,-0.013563092376594,0.111121107182985
2.24606594708096,0.0876031020367144,-0.0969279090653294,-0.283462018041815,0.0340905931557406,0.00897750395632482,0.00896076240600768,-0.00919741729061373,-0.000405236118860016,0.00158933669229916,-0.0190669394942018,-0.0120462370943332,0.00284904988987038,-0.0165009463524393,0.101854710225266
2.29856817679941,0.0920885318524779,-0.0857779297797295,-0.375856530568571,0.036681283528909,0.00138519762847528,0.0108454669298585,-0.00880609033251388,-0.00069114217687198,0.00163057315234666,-0.0173967640648222,-0.0109546519647121,0.0024929818155568,-0.00532868807687885,0.0752343719717925
2.2062308707089,0.0832939162325008,-0.077724946419795,-0.371526358053845,0.0227255537124349,0.0154197779420043,0.0127244986304961,-0.00877434396632376,-0.00045436788167895,0.00244459672413562,-0.0191406047700958,-0.00927163642816698,-0.000483276675325785,-0.0229256184143916,0.147103742800406
2.30223203253013,0.0963370473329388,-0.0804041781525758,-0.494147716169766,0.00867547658627034,0.00852705735577513,0.0123053717261146,-0.009164536559221,-0.000895120775063556,0.00128538628671593,-0.0208393764832179,-0.0120514262027184,-0.000452646631282383,-0.0149044237154717,0.192336599695882
2.12900503521593,0.106143230484746,-0.0690722093731051,-0.413639511649942,0.0865217489900744,0.00711035233960634,0.0121336407561316,-0.00912078402623367,-0.0011941969323366,0.00217214587340242,-0.0190159676937735,-0.0130928254159986,-0.00487952453041597,-0.0147636941921103,0.166915240667127
2.10258674458968,0.0667292705596551,-0.111979113692537,-0.249735911293802,0.115325997093252,0.00636865245421502,0.0102057184262,-0.00897857096336282,0.000501206036655814,0.00289626853853398,-0.0178901895323581,-0.00778658572521349,0.00337942383983803,-0.0148652792837488,0.0476093672177917
2.19284466313936,0.0822180661073486,-0.0945736363712555,-0.385193794505347,0.0886048169934135,0.00433372443578586,0.00859289724223989,-0.00910130958926375,0.00018139272051125,0.00242884624394285,-0.0192021700759839,-0.0101813509537258,0.00210651375792905,-0.0129636748769039,0.116921404324287
2.37636489947797,0.056277128548411,-0.112703133356442,-0.400583590829042,-0.0156325971223851,0.00260651796863416,0.00317794847859008,-0.00891817554390852,-0.000224153461410094,0.00282827471501279,-0.0180905932011379,-0.00437140516385657,0.00403872835521044,-0.00899581313738373,0.130483966736152
2.36438249485117,0.0784880244436711,-0.0797412735000952,-0.499647576029929,-0.0303732573201773,0.00737064261682147,0.0100563768267106,-0.00871126635835433,0.000189425331926388,0.00205227631768752,-0.0197601099878476,-0.00958352640405214,0.00165761567254562,-0.0144289192390349,0.202062875895649
2.38921850403373,0.0761186606156253,-0.100430260182904,-0.447969447714733,-0.0125325691293075,0.0025630963885846,0.00813044706238754,-0.00861250553913315,-0.000260895577036104,0.00194008339859941,-0.0192359545522363,-0.00676476306412611,0.00471963232570938,-0.0088560073916182,0.142604155463103
2.25179946747693,0.112906530538911,-0.0723232765823408,-0.263269965019476,0.0366329440867376,0.00269824495853367,0.00912588881451116,-0.00910645495390762,-0.00204423594394654,0.000910401355624664,-0.0222794216777826,-0.00957432413506386,0.00110502768091953,-0.014156095466375,0.0963618211834482
2.28857361873738,0.0964905944041463,-0.0984639483199099,-0.268942789835635,0.0163011400565555,0.00596843953808618,0.00824591199137829,-0.00904392458921245,-0.000116136024489689,0.00239722124596144,-0.0159385648514628,-0.0132829457136892,0.00139598282980527,-0.0144546579022269,0.0653478705406081
2.27852891802144,0.071567507486134,-0.0914620738281506,-0.395538186122095,0.0288484439716084,0.00690482423187381,0.0104684352448864,-0.00891298903111656,-1.69271714833885e-06,0.00251809145837557,-0.0208653617664941,-0.0091150903890765,0.000491201588045809,-0.0181509215746898,0.173137916045708
2.1431401273437,0.0828824746760531,-0.099759429699232,-0.0957785357535199,0.0699061744041545,0.00901090301227686,0.00692636891446559,-0.00920019480206535,2.88111637732801e-05,0.00203705416688568,-0.0187035836138505,-0.0104721341711732,0.00386341206116134,-0.0266674525308771,0.0944023193439941
2.26807251282788,0.0807329688195634,-0.106662862567675,-0.44907308316833,0.0502386807644683,0.000497093425967197,0.00784816525170818,-0.00874414282064994,-0.000211276211762793,0.00265940459748816,-0.0169366057774237,-0.00907005084618021,0.00219865514307722,-0.00244675572006408,0.103427500418966
2.22336266769147,0.103468412479944,-0.0734661865419444,-0.474233995596496,0.00530658770697357,0.0102970735068093,0.0114638265365928,-0.00872807670842591,-0.000865449567968197,0.00103479286734779,-0.0171660487925467,-0.0131656400383153,-0.00143367196942528,-0.0206957844221849,0.210237047264496
2.17680874589754,0.094366968097928,-0.108138341034321,-0.288493772152401,0.060659162319875,0.00916506972142996,0.0109876135852811,-0.00917737666769842,-0.000574918895989076,0.00205921452885175,-0.022439019325872,-0.0114575609908756,0.00580781401541485,-0.0204925456991064,0.123165564578875
2.1051029365485,0.0903097836503303,-0.074295350285329,-0.121019085428252,0.104713150672125,0.00843695688351234,0.0140290869080115,-0.00885377858606972,-0.00095051778853974,0.00124343922801722,-0.0228061356445412,-0.0124823227306875,8.59792450425941e-05,-0.0178232046159179,0.0251364399432199
2.2648343739568,0.0932749687956903,-0.083385987415728,-0.380084803439103,0.0272056806899838,0.00514437360784722,0.00733906988812594,-0.00926536954613734,-0.00109325097519157,0.00141996590046905,-0.0177268173353231,-0.00804777753622109,0.00296439454174515,-0.0177848876705031,0.157134939032782
2.20946128293321,0.0891868908161875,-0.0951310649472655,-0.439343282965688,0.0549076792240534,0.00794949100757248,0.00765448696078522,-0.00956877956972082,-0.000655882424655192,0.00142593798249893,-0.0178107406130406,-0.00836819720010377,0.00541050801299708,-0.0155492716656033,0.178040903022695
2.36665026837074,0.0876569061980197,-0.0990383199362718,-0.323353840819083,-0.0206082023699576,0.00367268696715278,0.0067981676960353,-0.00870660558720661,-0.000240119193154098,0.0024711598721242,-0.0180250701004766,-0.0096840415441434,0.00312562394691899,-0.0183974022109518,0.129852117536456
2.14683054338951,0.0831148381228649,-0.0817679683240658,-0.298065442918417,0.068513897374933,0.00961393445270498,0.0112936339605084,-0.0086688191052791,3.69540822702834e-05,0.00174555841306439,-0.0228901027913863,-0.0103287988282618,0.000879069874645005,-0.0215048489230445,0.116921026382543
2.18166965040514,0.071489572137902,-0.109239028597634,-0.241775335213716,0.0505679610007315,0.00828367240251372,0.0103210067104404,-0.00888317124181271,-0.000292237053756387,0.00227352123451432,-0.0204099642543099,-0.00888846064688662,0.00234455672398131,-0.0152891872690621,0.0777171370991624
2.42623207948093,0.097892765836925,-0.0673765435313257,-0.52634413098866,0.00775685087387004,-0.000492464673876888,0.0090162253390332,-0.00857076853491851,-0.00021499374739536,0.00108055833358089,-0.0146377497122115,-0.0130985865006329,0.00132267786968117,-0.0117129883370826,0.178650217467616
2.27195253006334,0.0930240581108995,-0.0901869349102526,-0.379812402049271,-0.00743666381809444,0.00832086607470182,0.011075428292103,-0.00894106803436243,-0.00014346789414356,0.00191227010116579,-0.0230652163059369,-0.011711708703597,0.00315937767644414,-0.0226080869930071,0.166423516284061
2.23817145733232,0.110633392267612,-0.0551793484551292,-0.33834956554079,0.0318750067027303,0.00679294737372253,0.0135769167633851,-0.00918876461024426,-0.000157160885481918,0.00169550468568104,-0.0229117292129999,-0.0164827910561796,-0.00416166622114303,-0.0155152703051764,0.124025371848687
2.309031822915,0.0826673319529325,-0.0770520485709863,-0.388780499628619,0.021647956320574,0.00648452752937516,0.00974121913914936,-0.00901073157813419,0.000111988572433583,0.00152385859887568,-0.0176430668361822,-0.00982960499261628,-0.000353720231343793,-0.0101660665851998,0.0940896399438516
2.33452191149079,0.0963781170366475,-0.109357367262325,-0.55965050980457,0.0319298095318185,0.00125529355822066,0.00764423327300503,-0.00921811302768401,-5.32260099338048e-05,0.00187261509162567,-0.0189747979494286,-0.0102283320244038,0.00798749519157825,-0.0086879574783097,0.154002125651497
2.23873185338451,0.0893515807399802,-0.099614830732459,-0.324570027705387,0.0235644744200454,0.00728148548193738,0.0109640918363029,-0.00920026251380137,-0.00031429073979513,0.00268653942796795,-0.024827902082681,-0.0101513355667416,0.00380235329062083,-0.00970981785808279,0.0940922920314864
2.3047348306403,0.0847786456445701,-0.10909631347187,-0.339574995909174,0.027690656058712,0.00886907549824624,0.0074911854177866,-0.00877309744983094,-0.00050873725816915,0.00237211658738169,-0.0177543087012453,-0.00937646641709826,0.00483088835495818,-0.0152741499876177,0.0944620683717437
2.19872154405411,0.109589028760934,-0.0896319085625996,-0.501415917957872,0.0463464366215715,0.00777930881623747,0.0127219243407256,-0.00866666837053201,-0.000891367917781347,0.00232495981829161,-0.0226427539801019,-0.0114756938928548,0.00356106434552481,-0.0168572807044815,0.192294713674251
2.23578416343118,0.117633294789571,-0.074348997990052,-0.239232768934098,0.0231168863279528,0.0113985943314408,0.0115091809475879,-0.00907276747771001,-0.000537648928870758,0.00276320217608703,-0.0215025634905165,-0.0143685092629944,-0.000908632267395777,-0.0216405207562659,0.0792187660823839
2.2682959475683,0.106117135936274,-0.0661228336682689,-0.466379455121931,-0.00529793844051168,0.0103300806090882,0.0125382295530101,-0.00914765386007069,-0.000604486087281191,0.00123738959460115,-0.0193232646305074,-0.0131608662281274,-0.000837824510850168,-0.0186042812252315,0.197781802735708
2.37310721652199,0.0920483865284645,-0.0966936634230478,-0.518465707175185,-0.022980494546552,0.00488292200594462,0.00984123503354785,-0.00904654811309973,3.47740967600344e-05,0.00273032536626358,-0.0206925082978287,-0.0119351421621506,0.00366441549883469,-0.0138447497981225,0.201555594397916
2.08485293443267,0.0834499074677292,-0.100502887748268,-0.24733657903378,0.119338296857254,0.00725707270731885,0.00719569505010686,-0.00901945561395541,-0.000715385762670459,0.0022563171945434,-0.0210587062914052,-0.00870427078703342,0.00467487676267418,-0.010727358793616,0.0623782198821301
2.2307421093084,0.0891527351553832,-0.0717517502973135,-0.532017421703922,0.00966441424013635,0.00768473915421578,0.00856867497841327,-0.00877728719586823,-8.6945013813607e-06,0.00161824091851082,-0.017092812984475,-0.0105764433804845,0.00151517300519853,-0.0157887459385123,0.222884010371024
2.26045168319812,0.0930557321147695,-0.0906204764283379,-0.398135888532925,0.0119465612922564,0.00571634095659036,0.0107702028237915,-0.00893870164575133,-0.00017210504459053,0.00313784571137166,-0.0203832114584355,-0.0120814489100613,0.000635336228038946,-0.013849421259705,0.136815021312147
2.40240982272642,0.0755392723036332,-0.11694826457154,-0.45148960667437,-0.0384365519045085,0.00902963612564599,0.00708770132954484,-0.00911026325994797,-0.000595804469631149,0.0014324230822452,-0.0198093631540112,-0.00752155545301721,0.00821319173944485,-0.0160812073182567,0.140287227089099
2.1526783673916,0.0724176007441038,-0.106191083976944,-0.311951914249853,0.0923275656475075,0.00720748852266566,0.0112321024932605,-0.00875939933299814,0.00101569317349457,0.0025412751575538,-0.0177148530396178,-0.0115350614001063,0.00307831681048592,-0.0142466133152584,0.0682053613007745
2.2521251107669,0.103213430989905,-0.0575293948821221,-0.324669854010751,0.0197353183831011,0.00784301458042733,0.0116156649857449,-0.0088550301009362,-0.000369709698630857,0.00172577077143774,-0.0175894857367288,-0.0126584741281267,-0.00244539247809074,-0.0206741301233654,0.122112805478865
2.11096468100982,0.10622251380952,-0.0708446695465444,-0.211871911332886,0.099324217057023,0.00655085795682045,0.0132664430634535,-0.00883627631551403,-0.00132370026610251,0.0010657730092858,-0.0209220375353663,-0.0114381409418531,0.00155918816855055,-0.0112984087472609,0.0365055639663762
2.36828169489704,0.0487954072952148,-0.0850029336074821,-0.477384895060539,-0.00288542278218314,0.00774467549301642,0.00816271576054598,-0.00909887515977635,0.0014108495194492,0.00249243578970954,-0.017373808377141,-0.00740428013587056,-0.00145668069031513,-0.00986221103373195,0.120798396709158
2.34856467751925,0.0865091468166992,-0.135432914435949,-0.414975833030563,-0.0152559885240195,0.00574629353286801,0.00762469328988114,-0.00871645629174605,-0.000272269013142956,0.00293073038879158,-0.0226512338415934,-0.00943803962468205,0.00947344420468125,-0.0115452811921132,0.125018483360048
2.04946497316627,0.0677207499558922,-0.0940540699683224,-0.253455169079558,0.130829389845905,0.00462817537754554,0.00798053956046792,-0.00888424246732007,8.84737947014817e-05,0.00180025155956714,-0.0197401906361669,-0.00914891285193598,0.00296326843636035,-0.0168758139719131,0.0824499273331726
2.31064083553678,0.104837383247571,-0.074979974747548,-0.508186142619865,0.0157401540128281,0.00556979151905229,0.00921181566353301,-0.00925404370549971,-0.000923993605499343,0.00136284375413254,-0.0175369046914447,-0.0127426355434158,0.000794327346926584,-0.010955466177213,0.161358299910805
